18899,"CIA PETROLIFERA MARLIM","PETRÓLEO E GÁS","2854397000104","","CANCELADA","ALBINOLD@PETROBRAS.COM.BR","MACAÉ","RJ",""
18902,"VICUNHA SIDERURGIA SA","EMP. ADM. PARTICIPAÇÕES - METALURGIA E SIDERURGIA","2871007000104","","CANCELADA","clastein@uol.com.br","SÃO PAULO","SP","BRASIL"
18910,"ITA ENERGETICA S/A","ENERGIA ELÉTRICA","1355994000121","","CANCELADA","itasa@itasa.com.br","SÃO PAULO","SP","BRASIL"
18929,"MACHADINHO ENERGÉTICA SA","ENERGIA ELÉTRICA","3076274000152","","CANCELADA","duilio@maesa.com.br","FLORIANÓPOLIS","SC","BRASIL"
18937,"TELEFONICA DATA BRASIL HOLDING SA","TELECOMUNICAÇÕES","4295166000133","","CANCELADA","GCAMURRA@TELEFONICA.COM.BR","SÃO PAULO","SP",""
18945,"DISTRIBUIDORA DE PETROLEO DA BAHIA SA","PETRÓLEO E GÁS","1125282000116","","CANCELADA","RUY@PETROBAHIA.COM.BR","CANDEIAS","BA",""
18953,"CPFL GERAÇÃO DE ENERGIA S/A","ENERGIA ELÉTRICA","3953509000147","","ATIVO","GUSTAVOESTRELLA@CPFL.COM.BR","CAMPINAS","SP","BRASIL"
18961,"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.","EMP. ADM. PARTICIPAÇÕES - EDUCAÇÃO","4310392000146","","CANCELADA","DRI@KROTON.COM.BR","VALINHOS","SP","BRASIL"
18970,"CIA BRASILIANA DE ENERGIA","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","4128563000110","","ATIVO","RI.AESTIETE@AES.COM","BARUERI","SP",""
18988,"VOTORANTIM FINANÇAS SA","COMÉRCIO (ATACADO E VAREJO)","1386256000141","","CANCELADA","marcus.arruda@bancovotorantim.","BARUERI","SP","BRASIL"
18996,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","ENERGIA ELÉTRICA","13017462000163","","ATIVO","STOCKINFO@ENERGISA.COM.BR","ARACAJU","SE","BRASIL"
19003,"CALÇADOS AZALÉIA SA","TEXTIL E VESTUÁRIO","98408073000111","","CANCELADA","EDIVALDO.BRITO@AZALEIA.COM.BR","PAROBE","RS",""
19011,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","2222736000130","","ATIVO","HUGO.CONTROLLER@ECONORTE.COM.B","LONDRINA","PR","BRASIL"
19020,"MASSA FALIDA DE FAZENDAS REUNIDAS BOI GORDO","AGRICULTURA (AÇUCAR, ALCOOL E CANA)","2490462000160","","CANCELADA","","SÃO PAULO","SP",""
19038,"PEVÊ-FINASA PARTICIPAÇÕES E PRÉDIOS S.A.","EMP. ADM. PARTICIPAÇÕES","4364656000144","","CANCELADA","4000.ACAR@BRADESCO.COM.BR","SÃO PAULO","SP",""
19046,"BROOKFIELD SÃO PAULO EMPREENDIMENTOS IMOBILIÁRIOS S.A.","EMP. ADM. PARTICIPAÇÕES - CONSTRUÇÃO CIVIL, MAT. CONSTR. E DECORAÇÃO","58877812000108","","CANCELADA","ri@br.brookfield.com","SÃO PAULO","SP","BRASIL"
19054,"CONEPAR PETROQUIMICA SA","EMP. ADM. PARTICIPAÇÕES","4088846000186","","CANCELADA","eliete@elekeiroz.com.br","VARZEA PAULISTA","SP",""
19062,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","4031960000170","MB","ATIVO","RENATO.FARIA@AGNET.COM.BR","BELO HORIZONTE","MG","BRASIL"
19070,"DOMMO EMPREENDIMENTOS IMOBILIÁRIOS S.A.","EMP. ADM. PARTICIPAÇÕES - CONSTRUÇÃO CIVIL, MAT. CONSTR. E DECORAÇÃO","4034792000176","","ATIVO","INVEST@OI.NET.BR","SÃO PAULO","SP",""
19089,"COARI PARTICIPAÇÕES SA","TELECOMUNICAÇÕES","4030087000109","","CANCELADA","INVEST@OI.NET.BR","RIO DE JANEIRO","RJ","BRASIL"
19097,"CAIANDA PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","4038763000182","","ATIVO","TODOSFORMULARIODEREFERENCIA@GP","SÃO PAULO","SP","BRASIL"
19100,"CONTAX PARTICIPAÇÕES S.A.","EMP. ADM. PARTICIPAÇÕES - TELECOMUNICAÇÕES","4032433000180","N2","ATIVO","RI@CONTAX.COM.BR","SÃO PAULO","SP",""
19119,"CABINDA PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","4030182000102","","ATIVO","TODOSFORMULARIODEREFERENCIA@GP","SÃO PAULO","SP","BRASIL"
19127,"CAICOS PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES","4031882000103","","CANCELADA","MARA.ELISA@GP.COM.BR","SÃO PAULO","SP",""
19135,"CACONDE PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","4031213000131","","ATIVO","TODOSFORMULARIODEREFERENCIA@GP","SÃO PAULO","SP","BRASIL"
19143,"EDITORA ABRIL S/A","COMUNICAÇÃO E INFORMÁTICA","2183757000193","","CANCELADA","dduran@abril.com.br","SÃO PAULO","SP","BRASIL"
19151,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","2221531000130","","ATIVO","RI.RODONORTE@GRUPOCCR.COM.BR","PONTA GROSSA","PR","BRASIL"
19160,"SÃO PAULO WELLNESS S/A","EMP. ADM. PARTICIPAÇÕES","4106907000190","","CANCELADA","FERNANDO@TAKAOKA.ENG.BR","SÃO PAULO","SP",""
19178,"NOVAMARLIM PARTICIPAÇÕES S/A","EMP. ADM. PARTICIPAÇÕES - PETRÓLEO E GÁS","4665504000181","","CANCELADA","albinold@petrobras.com.br","RIO DE JANEIRO","RJ","BRASIL"
19186,"SANEAMENTO DE GOIAS SA","SANEAMENTO E SERVIÇOS DE ÁGUA E GÁS","1616929000102","","ATIVO","DICOR@SANEAGO.COM.BR","GOIÂNIA","GO",""
19194,"NOVAMARLIM PETROLEO SA","EMP. ADM. PARTICIPAÇÕES - PETRÓLEO E GÁS","4668779000179","","CANCELADA","albinold@petrobras.com.br","MACAÉ","RJ","BRASIL"
19208,"CONCESSIONARIA RIO-TERESOPOLIS SA","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","938574000105","","ATIVO","CMENEZES@CRT.COM.BR","MAGÉ","RJ",""
19216,"CP CIMENTO E PARTICIPAÇÕES  S/A","EMP. ADM. PARTICIPAÇÕES - EXTRAÇÃO MINERAL","3410855000189","","CANCELADA","demetriosimoes@cpcimento.com.b","RIO DE JANEIRO","RJ","BRASIL"
19224,"NOVA AÇÃO PARTICIPAÇÕES S.A.","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","4634250000134","","ATIVO","LPEREIRA@SULAMERICA.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
19232,"PRODUTORES ENERGETICOS DE MANSO SA","ENERGIA ELÉTRICA","2291077000193","","ATIVO","PROMAN@BULLFINANCE.COM.BR","RIO DE JANEIRO","RJ",""
19240,"CIA DE RECUPERAÇÃO SECUNDÁRIA","PETRÓLEO E GÁS","4652792000130","","CANCELADA","lmello@petrobras.com.br","MACAÉ","RJ","BRASIL"
19259,"ANCAR EMPREENDIMENTOS COMERCIAIS S/A","EMP. ADM. PARTICIPAÇÕES - COMÉRCIO (ATACADO E VAREJO)","40430571000180","","CANCELADA","RICARDO.CARVALHO@ANCAR.COM.BR","RIO DE JANEIRO","RJ",""
19267,"QUATTOR PETROQUÍMICA S.A.","QUÍMICA, PETROQUÍMICA, COMBUSTÍVEIS E BORRACHA","4705090000177","","CANCELADA","braskem-ri@braskem.com.br","SÃO PAULO","SP","BRASIL"
19275,"CIA PIRATININGA DE FORÇA E LUZ","ENERGIA ELÉTRICA","4172213000151","","ATIVO","GUSTAVOESTRELLA@CPFL.COM.BR","CAMPINAS","SP","BRASIL"
19283,"EMPRESA CONC.DE RODOV.DO SUL S/A ECOSUL","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","2511048000190","","CANCELADA","HANKE@ECOSUL.COM.BR","PELOTAS","RS",""
19291,"SENDAS S/A","COMÉRCIO (ATACADO E VAREJO)","31911548000117","","CANCELADA","NILDOPIRES@SENDAS.COM.BR","SÃO JOÃO DE MERITI","RJ",""
19305,"BIOMM SA","FARMACÊUTICOS E HIGIENE","4752991000110","","ATIVO","sergio.figueiredo@biomm.com","BELO HORIZONTE","MG","BRASIL"
19313,"AES ELPA SA","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","1917705000130","","ATIVO","RI.AESELPA@AES.COM","SÃO PAULO","SP",""
19321,"EPILIFE EMPREENDIMENTOS E PART S/A","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","3701830000134","","CANCELADA","CLFLORIO@TERRAVISTABRASIL.COM.","SÃO PAULO","SP",""
19330,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","3014553000191","NM","ATIVO","RI@TRIUNFO.COM","SÃO PAULO","SP","BRASIL"
19348,"ITAÚ UNIBANCO HOLDING S.A.","BANCOS","60872504000123","N1","ATIVO","drinvest@itau-unibanco.com.br","SÃO PAULO","SP",""
19356,"BRPR 46 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","4370450000127","","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19364,"ITAPEBI GERAÇÃO DE ENERGIA S/A","ENERGIA ELÉTRICA","2397080000196","","ATIVO","SANDRO.FRANCO@NEOENERGIA.COM","RIO DE JANEIRO","RJ",""
19372,"BRPR 51 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","4800265000125","","CANCELADA","RI@BRPR.COM.BR","SÃO PAULO","SP",""
19380,"BRPR 53 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","4370082000117","","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19399,"BRAUSTAM HOTEIS REIT SA","HOSPEDAGEM E TURISMO","1946997000130","","CANCELADA","GRAMN@UOL.COM.BR","CAUCAIA","CE",""
19402,"GLOBAL BRASIL SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","5330331000103","","CANCELADA","adriano@globalbrasil.net.br","SÃO PAULO","SP","BRASIL"
19410,"SOLAE DO BRASIL HOLDINGS SA","EMP. ADM. PARTICIPAÇÕES","5615334000193","","CANCELADA","MNOTRISPE@BUNGE.COM.BR","SÃO PAULO","SP",""
19429,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","SECURITIZAÇÃO DE RECEBÍVEIS","4200649000107","","ATIVO","CFPIRES@CIAPROVINCIA.COM.BR","PORTO ALEGRE","RS",""
19437,"ANDRADE GUTIERREZ CONCESSOES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","3601314000138","MB","ATIVO","RENATO.FARIA@AGNET.COM.BR","BELO HORIZONTE","MG","BRASIL"
19445,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","SANEAMENTO E SERVIÇOS DE ÁGUA E GÁS","17281106000103","NM","ATIVO","ri@copasa.com.br","BELO HORIZONTE","MG","BRASIL"
19453,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","4149454000180","NM","ATIVO","INVEST@ECORODOVIAS.COM.BR","SÃO PAULO","SP","BRASIL"
19461,"ULBRA RECEBIVEIS S/A","SECURITIZAÇÃO DE RECEBÍVEIS","5388437000168","","CANCELADA","LURBANO@ULBRA.BR","CANOAS","RS",""
19470,"CSA-COMPANHIA SECURITIZADORA DE ATIVOS","SECURITIZAÇÃO DE RECEBÍVEIS","5889284000132","","ATIVO","DIRCEU@CSASECURITIZADORA.COM.B","SÃO PAULO","SP","BRASIL"
19488,"BVA EMPREENDIMENTOS SA","EMP. ADM. PARTICIPAÇÕES - MÁQUINAS, EQUIPAMENTOS, VEÍCULOS E PEÇAS","4794781000194","","CANCELADA","CARLOS@BANCOBVA.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
19496,"REDFACTOR FACTORING E FOMENTO COML S/A","FACTORING","67915785000101","","CANCELADA","aesteves@redfactor.com.br","SÃO PAULO","SP",""
19500,"BGPAR SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","4987555000120","","CANCELADA","andrel@brasiliaguaiba.com.br","SÃO PAULO","SP","BRASIL"
19518,"IMIGRANTES CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","SECURITIZAÇÃO DE RECEBÍVEIS","5918309000189","","ATIVO","michel@spf-investimentos.com","SÃO PAULO","SP","BRASIL"
19526,"TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS","SECURITIZAÇÃO DE RECEBÍVEIS","6033448000198","","ATIVO","CONTATO@TESLASECURITIZADORA.CO","RIO DE JANEIRO","RJ",""
19534,"BRASILIANA ENERGIA SA","ENERGIA ELÉTRICA","5482166000105","","CANCELADA","BRITALDO.SOARES@AES.COM","SÃO PAULO","SP","BRASIL"
19542,"FIBRA CIA SECURITIZADORA CRED IMOB","SECURITIZAÇÃO DE RECEBÍVEIS","6018000000103","","CANCELADA","ARNO.SCHWARZ@BANCOFIBRA.COM.BR","SÃO PAULO","SP",""
19550,"NATURA COSMETICOS SA","FARMACÊUTICOS E HIGIENE","71673990000177","NM","ATIVO","FABIOCEFALY@NATURA.NET","SÃO PAULO","SP",""
19569,"GOL LINHAS AEREAS INTELIGENTES SA","EMP. ADM. PARTICIPAÇÕES - SERVIÇOS TRANSPORTE E LOGÍSTICA","6164253000187","N2","ATIVO","RI@GOLNAWEB.COM.BR","SÃO PAULO","SP",""
19577,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","EMP. ADM. PARTICIPAÇÕES - SERVIÇOS TRANSPORTE E LOGÍSTICA","861626000192","","ATIVO","DEBENTURES.NOVADUTRA@GRUPOCCR.","SANTA ISABEL","SP","BRASIL"
19585,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","SECURITIZAÇÃO DE RECEBÍVEIS","6027566000193","","CANCELADA","ROBERTOMELO@UNIVERCIDADETRUST.","RIO DE JANEIRO","RJ",""
19593,"SANESALTO SANEAMENTO SA","SANEAMENTO E SERVIÇOS DE ÁGUA E GÁS","2724983000134","","ATIVO","NETTO@CONASA.COM","SALTO","SP","BRASIL"
19607,"BAESA-ENERGETICA BARRA GRANDE SA","ENERGIA ELÉTRICA","4781143000139","","ATIVO","CARLOS.MIRANDA@BAESA.COM.BR","PINHAL DA SERRA","RS","BRASIL"
19615,"GRENDENE SA","TEXTIL E VESTUÁRIO","89850341000160","NM","ATIVO","DRI@GRENDENE.COM.BR","SOBRAL","CE",""
19623,"DIAGNOSTICOS DA AMERICA SA","SERVIÇOS MÉDICOS","61486650000183","NM","ATIVO","PAULO.BOKEL@DASA.COM.BR","BARUERI","SP","BRASIL"
19631,"INTERCEMENT BRASIL SA","EXTRAÇÃO MINERAL","62258884000136","","CANCELADA","dri.caue@camargocorrea.com.br","SÃO PAULO","SP","BRASIL"
19640,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","ARRENDAMENTO MERCANTIL","47509120000182","","ATIVO","4000.DIRETORIA@BRADESCO.COM.BR","OSASCO","SP","BRASIL"
19658,"RENAR MAÇAS SA","AGRICULTURA (AÇUCAR, ALCOOL E CANA)","86550951000150","NM","ATIVO","RI@RENAR.AGR.BR","FRAIBURGO","SC","BRASIL"
19666,"CR2 CIA SECURITIZADORA DE CREDITOS IMOBILIÁRIOS","SECURITIZAÇÃO DE RECEBÍVEIS","7081339000109","","CANCELADA","JURIDICO@BANCOCR2.COM.BR","RIO DE JANEIRO","RJ",""
19674,"BRAVO SECURITIZADORA S/A","SECURITIZAÇÃO DE RECEBÍVEIS","3144779000107","","CANCELADA","REGIS.DALLAGNESE@RIOBRAVO.COM.","SÃO PAULO","SP",""
19682,"SUBMARINO S/A","COMÉRCIO (ATACADO E VAREJO)","2930076000141","","CANCELADA","JOSE.ROLIM@B2WINC.COM","OSASCO","SP",""
19690,"BTG PACTUAL SECURITIZADORA S.A","SECURITIZAÇÃO DE RECEBÍVEIS","7110438000171","","CANCELADA","OL-REGULADORES@BTGPACTUAL.COM","RIO DE JANEIRO","RJ","BRASIL"
19704,"BI CIA SECURITIZADORA DE CREDITOS IMOBILIARIOS","SECURITIZAÇÃO DE RECEBÍVEIS","7112325000105","","ATIVO","PRODUTOS@BI-INVEST.COM.BR","SÃO PAULO","SP",""
19712,"GODOI SECURITIES - CIA SECURITIZADORA DE CREDITOS IMOBILIARIOS","SECURITIZAÇÃO DE RECEBÍVEIS","7095028000107","","CANCELADA","ODAIR@GODOI.COM.BR","SÃO PAULO","SP",""
19720,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","SECURITIZAÇÃO DE RECEBÍVEIS","7119838000148","","ATIVO","RI@CYRELA.COM.BR","SÃO PAULO","SP",""
19739,"LOCALIZA RENT A CAR SA","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","16670085000155","NM","ATIVO","RI@LOCALIZA.COM","BELO HORIZONTE","MG","BRASIL"
19747,"BETA SECURITIZADORA S/A","SECURITIZAÇÃO DE RECEBÍVEIS","7021459000110","","ATIVO","BETASECURITIZADORA@BANIF.COM.B","SÃO PAULO","SP","BRASIL"
19755,"HSBC LEASING ARRENDAMENTO MERCANTIL (BRASIL) S/A","ARRENDAMENTO MERCANTIL","53518684000184","","CANCELADA","(11)38479791","ALPHAVILE INDUSTRIAL","BA","SP"
19763,"EDP ENERGIAS DO BRASIL S/A","ENERGIA ELÉTRICA","3983431000103","NM","ATIVO","MIGUEL.AMARO@EDPBR.COM.BR","SÃO PAULO","SP",""
19771,"ARTERIS S.A.","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","2919555000167","NM","ATIVO","RI@ARTERIS.COM.BR","SÃO PAULO","SP",""
19780,"MÁXIMA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S/A","SECURITIZAÇÃO DE RECEBÍVEIS","7385191000104","","CANCELADA","WOAQUIM@BANCOMAXIMA.COM.BR","RIO DE JANEIRO","RJ",""
19798,"PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A","TEXTIL E VESTUÁRIO","61565222000146","","CANCELADA","DIRCORP@PARAMOUNT.COM.BR","SÃO PAULO","SP",""
19801,"BUDDEMEYER S/A","TEXTIL E VESTUÁRIO","86047198000184","","CANCELADA","secbud@buddemeyer.com.br","SÃO BENTO DO SUL","SC","BRASIL"
19810,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","SECURITIZAÇÃO DE RECEBÍVEIS","6349242000171","","ATIVO","JURIDICO@GLPROP.COM","SÃO PAULO","SP",""
19828,"BANCO NOSSA CAIXA S/A","BANCOS","43073394000110","","CANCELADA","DFI@NOSSACAIXA.COM.BR","SÃO PAULO","SP",""
19836,"COSAN SA INDUSTRIA E COMERCIO","AGRICULTURA (AÇUCAR, ALCOOL E CANA)","50746577000115","NM","ATIVO","DEP.RI@COSAN.COM","SÃO PAULO","SP","BRASIL"
19844,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","ARRENDAMENTO MERCANTIL","62063177000194","","ATIVO","JURIDICO.SOCIETARIO@SAFRA.COM.","POA","SP",""
19852,"TERMOPERNAMBUCO SA","ENERGIA ELÉTRICA","3795050000109","","ATIVO","ri@neoenergia.com","RIO DE JANEIRO","RJ",""
19860,"RB CAPITAL SECURITIZADORA S.A.","SECURITIZAÇÃO DE RECEBÍVEIS","3559006000191","","ATIVO","RI@RBCAPITAL.COM.BR","SÃO PAULO","SP","BRASIL"
19879,"LIGHT SA","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","3378521000175","NM","ATIVO","RI@LIGHT.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
19887,"UNIVERSO ONLINE SA","TELECOMUNICAÇÕES","1109184000195","","CANCELADA","ri@uolinc.com","SÃO PAULO","SP","BRASIL"
19895,"BRPR 45 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","7088416000152","","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19909,"BR MALLS PARTICIPAÇOES S.A.","EMP. ADM. PARTICIPAÇÕES - COMÉRCIO (ATACADO E VAREJO)","6977745000191","NM","ATIVO","GD-RI@BRMALLS.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
19917,"TEMPO PARTICIPAÇOES S/A","SERVIÇOS MÉDICOS","6977739000134","NM","ATIVO","RI@TEMPOASSIST.COM.BR","SÃO PAULO","SP","BRASIL"
19925,"BR PROPERTIES S.A.","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","6977751000149","NM","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19933,"ITAUSEG PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES - SEGURADORAS E CORRETORAS","7256507000150","","CANCELADA","relacionamento.reguladores@ita","SÃO PAULO","SP","BRASIL"
19941,"BRPR 55 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","7710591000130","","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19950,"VIVAX SA","TELECOMUNICAÇÕES","1402946000147","","CANCELADA","GILSON.GRANZIER@VIVAX.NET.BR","AMERICANA","SP",""
19968,"CIA DE AGUA E ESGOTO DA PARAIBA","SANEAMENTO E SERVIÇOS DE ÁGUA E GÁS","9123654000187","","CANCELADA","rinvestidores@cagepa.pb.gov.br","JOÃO PESSOA","PB","BRASIL"
19976,"BRPR 52 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","7033882000130","","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19984,"BRPR 56 SECURITZADORA CRED IMOB SA","SECURITIZAÇÃO DE RECEBÍVEIS","6137677000152","","ATIVO","RI@BRPR.COM.BR","SÃO PAULO","SP","BRASIL"
19992,"TOTVS S.A","COMUNICAÇÃO E INFORMÁTICA","53113791000122","NM","ATIVO","GMAIA@TOTVS.COM.BR","SÃO PAULO","SP","BRASIL"
20001,"XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","3538833000107","","ATIVO","GAR@OPPORTUNITY.COM.BR.","RIO DE JANEIRO","RJ","BRASIL"
20010,"EQUATORIAL ENERGIA S/A","ENERGIA ELÉTRICA","3220438000173","NM","ATIVO","RI@EQUATORIALENERGIA.COM.BR","SÃO LUÍS","MA","BRASIL"
20028,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","GRÁFICAS E EDITORAS","33113309000147","NM","ATIVO","RI@VALID.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
20036,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","AGRICULTURA (AÇUCAR, ALCOOL E CANA)","7628528000159","NM","ATIVO","RI@BRASIL-AGRO.COM","SÃO PAULO","SP","BRASIL"
20044,"CSU CARDSYSTEM S/A","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1896779000138","NM","ATIVO","RI@CSU.COM.BR","BARUERI","SP","BRASIL"
20052,"DINAMICA ENERGIA S/A","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","7659538000151","","ATIVO","BANCOCLASSICO@UOL.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
20060,"LUPATECH S/A","PETRÓLEO E GÁS","89463822000112","NM","ATIVO","ri@lupatech.com.br","NOVA ODESSA","SP",""
20079,"UNI CIDADE SPTRUST DE RECEBÍVEIS SA","SECURITIZAÇÃO DE RECEBÍVEIS","7394616000133","","CANCELADA","SAMUEL.ADELINO@CRUZEIRODOSUL.E","SÃO PAULO","SP","BRASIL"
20087,"EMBRAER S.A.","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","7689002000189","NM","ATIVO","INVESTOR.RELATIONS@EMBRAER.COM","SAO JOSE DOS CAMPOS-SP","DF","BRASIL"
20095,"DATASUL S/A","COMUNICAÇÃO E INFORMÁTICA","3114361000157","","CANCELADA","RI@DATASUL.COM.BR","JOINVILLE","SC",""
20109,"BRASIL & MOVIMENTOS S/A","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","84489996000130","","CANCELADA","RI@SUNDOWNNET.COM.BR","MANAUS","AM",""
20117,"GVT HOLDING S/A","EMP. ADM. PARTICIPAÇÕES - TELECOMUNICAÇÕES","3420904000164","","CANCELADA","IR@GVT.COM.BR","CURITIBA","PR",""
20125,"ODONTOPREV S/A","SERVIÇOS MÉDICOS","58119199000151","NM","ATIVO","RI@ODONTOPREV.COM.BR","BARUERI","SP",""
20133,"BV LEASING - ARRENDAMENTO MERCANTIL S/A","ARRENDAMENTO MERCANTIL","1858774000110","","ATIVO","ATENDIMENTOCVM@BANCOVOTORANTIM","BARUERI","SP",""
20141,"CREMER SA","TEXTIL E VESTUÁRIO","82641325000118","","ATIVO","ACIONISTAS@CREMER.COM.BR","BLUMENAU","SC","BRASIL"
20150,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","ENERGIA ELÉTRICA","7620094000140","","ATIVO","SANDRO.FRANCO@NEOENERGIA.COM","RIO DE JANEIRO","RJ",""
20168,"ÓLEO E GÁS PARTICIPAÇÕES S/A - EM RECUPERAÇÃO JUDICIAL","EMP. ADM. PARTICIPAÇÕES - PETRÓLEO E GÁS","7957093000196","NM","ATIVO","RI@OGPAR.COM.BR","RIO DE JANEIRO","RJ",""
20176,"CENTENNIAL ASSET PART. MINAS-RIO S/A","EMP. ADM. PARTICIPAÇÕES - EXTRAÇÃO MINERAL","7949970000187","","CANCELADA","VICENTE.GALLIEZ@ANGLOAMERICAN.","RIO DE JANEIRO","RJ","BRASIL"
20184,"CCX CARVÃO DA COLOMBIA S.A.","EMP. ADM. PARTICIPAÇÕES - EXTRAÇÃO MINERAL","7950674000104","NM","ATIVO","RI.CCX@CCX.COM.BR","RIO DE JANEIRO","RJ",""
20192,"CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","2451848000162","","ATIVO","CVM.AUTOBAN@GRUPOCCR.COM.BR","JUNDIAÍ","SP","BRASIL"
20206,"ABYARA PLANEJAMENTO IMOBILIÁRIO S/A","EMP. ADM. PARTICIPAÇÕES - CONSTRUÇÃO CIVIL, MAT. CONSTR. E DECORAÇÃO","7794351000160","","CANCELADA","RI@ABYARA.COM.BR","SÃO PAULO","SP",""
20214,"AMPLA INVESTIMENTOS E SERVIÇOS S/A","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","7809905000156","","CANCELADA","dabreu@endesabr.com.br","NITERÓI","RJ","BRASIL"
20222,"GAIA SECURITIZADORA S/A","SECURITIZAÇÃO DE RECEBÍVEIS","7587384000130","","ATIVO","RI@GRUPOGAIA.COM.BR","SÃO PAULO","SP","BRASIL"
